interaction_id,customer_id,product_id,interaction_type,rating,category,price,date
I035952,C0724,P0067,view,0,Books,250.68,2023-12-20
I035953,C0724,P0252,purchase,4,Sports,813.09,2023-03-01
I035954,C0724,P0381,cart,0,Toys,1878.67,2025-06-05
I035955,C0724,P0346,purchase,1,Beauty,2926.08,2025-06-01
I035956,C0724,P0234,view,0,Sports,680.99,2024-07-06
I035957,C0724,P0279,purchase,1,Sports,2478.08,2023-03-09
I035958,C0724,P0320,view,0,Beauty,526.98,2023-09-07
I035959,C0724,P0309,cart,0,Beauty,2099.24,2024-11-15
I035960,C0724,P0263,view,0,Sports,2000.21,2022-09-08
I035961,C0724,P0326,view,0,Beauty,633.15,2022-12-24
I035962,C0724,P0258,view,0,Sports,224.45,2024-05-23
I035963,C0724,P0093,cart,0,Books,3323.72,2025-01-11
I035964,C0724,P0192,purchase,1,Home & Kitchen,5596.44,2024-03-26
I035965,C0724,P0056,cart,0,Electronics,564.47,2024-12-11
I035966,C0724,P0274,view,0,Sports,895.14,2024-06-03
I035967,C0724,P0123,purchase,1,Books,246.86,2023-11-28
I035968,C0724,P0118,view,0,Books,161.9,2023-07-31
I035969,C0724,P0442,view,0,Grocery,3128.43,2023-05-15
I035970,C0724,P0052,cart,0,Electronics,684.58,2023-05-29
I035971,C0724,P0421,purchase,5,Grocery,472.63,2024-10-29
I035972,C0724,P0059,cart,0,Books,6465.06,2025-02-12
I035973,C0724,P0437,purchase,2,Grocery,194.24,2023-06-02
I035974,C0724,P0046,purchase,5,Electronics,3320.97,2025-01-09
I035975,C0724,P0371,view,0,Toys,3805.75,2023-01-01
I035976,C0724,P0272,purchase,1,Sports,539.83,2022-11-30
I035977,C0724,P0422,view,0,Grocery,2723.82,2024-07-06
I035978,C0724,P0318,view,0,Beauty,1082.31,2023-04-20
I035979,C0724,P0173,view,0,Clothing,2350.86,2022-10-07
I035980,C0724,P0130,purchase,4,Clothing,124.97,2022-10-02
I035981,C0724,P0408,purchase,5,Grocery,2292.3,2024-09-17
I035982,C0724,P0232,cart,0,Home & Kitchen,291.83,2023-09-08
I035983,C0724,P0374,purchase,5,Toys,461.99,2024-01-13
I035984,C0724,P0216,purchase,4,Home & Kitchen,318.92,2025-05-22
I035985,C0724,P0203,view,0,Home & Kitchen,216.52,2024-12-16
I035986,C0724,P0359,cart,0,Toys,381.53,2022-12-05
I035987,C0724,P0027,cart,0,Electronics,122.64,2024-01-08
I035988,C0724,P0018,purchase,5,Electronics,400.77,2023-11-07
I035989,C0724,P0408,cart,0,Grocery,2292.3,2025-03-01
I035990,C0724,P0292,purchase,5,Beauty,345.74,2024-05-05
I035991,C0724,P0094,cart,0,Books,4052.29,2025-06-15
I035992,C0724,P0267,view,0,Sports,1513.8,2022-11-08
I035993,C0724,P0237,purchase,5,Sports,585.27,2025-05-11
I035994,C0724,P0067,cart,0,Books,250.68,2023-06-01
I035995,C0724,P0366,cart,0,Toys,388.23,2025-05-30
I035996,C0724,P0115,purchase,1,Books,2866.96,2022-09-12
I035997,C0724,P0123,purchase,1,Books,246.86,2024-12-10
I035998,C0724,P0091,view,0,Books,1371.96,2023-10-03
I035999,C0724,P0018,view,0,Electronics,400.77,2022-09-25
I036000,C0724,P0351,purchase,5,Toys,2328.73,2024-01-20
I036001,C0724,P0270,cart,0,Sports,315.52,2025-04-24
I036002,C0724,P0093,purchase,1,Books,3323.72,2023-11-16
I036003,C0724,P0435,view,0,Grocery,1239.86,2024-07-22
I036004,C0724,P0041,cart,0,Electronics,529.11,2024-03-10
I036005,C0724,P0227,purchase,1,Home & Kitchen,1635.13,2023-07-02
I036006,C0724,P0059,purchase,5,Books,6465.06,2025-05-20
I036007,C0724,P0131,purchase,3,Clothing,1061.18,2023-04-11
I036008,C0724,P0332,view,0,Beauty,867.15,2022-09-29
I036009,C0724,P0422,purchase,1,Grocery,2723.82,2023-05-09
I036010,C0725,P0331,purchase,3,Beauty,1224.05,2025-03-20
I036011,C0725,P0047,view,0,Electronics,759.78,2025-06-21
I036012,C0725,P0409,view,0,Grocery,1207.85,2024-09-06
I036013,C0725,P0139,view,0,Clothing,1018.43,2024-11-01
I036014,C0725,P0409,view,0,Grocery,1207.85,2024-07-05
I036015,C0726,P0021,cart,0,Electronics,4306.64,2024-07-11
I036016,C0726,P0333,cart,0,Beauty,262.02,2024-07-02
I036017,C0726,P0205,purchase,4,Home & Kitchen,1418.76,2025-03-02
I036018,C0726,P0282,purchase,3,Sports,669.13,2024-11-15
I036019,C0726,P0311,purchase,5,Beauty,6382.76,2025-04-16
I036020,C0726,P0285,purchase,5,Sports,2164.17,2024-06-30
I036021,C0726,P0006,purchase,1,Electronics,457.03,2025-02-26
I036022,C0726,P0104,purchase,5,Books,2590.99,2024-08-27
I036023,C0726,P0131,purchase,2,Clothing,1061.18,2024-05-10
I036024,C0727,P0026,view,0,Electronics,326.85,2024-05-03
I036025,C0727,P0427,purchase,5,Grocery,480.26,2025-06-23
I036026,C0727,P0153,purchase,5,Clothing,2183.68,2024-11-26
I036027,C0728,P0318,purchase,5,Beauty,1082.31,2024-06-02
I036028,C0728,P0408,view,0,Grocery,2292.3,2025-04-30
I036029,C0728,P0191,view,0,Home & Kitchen,489.87,2024-11-14
I036030,C0729,P0307,purchase,1,Beauty,133.94,2025-04-12
I036031,C0729,P0073,cart,0,Books,245.59,2024-06-15
I036032,C0729,P0048,purchase,1,Electronics,1663.87,2025-04-13
I036033,C0729,P0263,view,0,Sports,2000.21,2024-10-03
I036034,C0729,P0235,cart,0,Sports,1581.89,2024-10-04
I036035,C0729,P0404,purchase,1,Grocery,1228.15,2025-01-09
I036036,C0729,P0394,view,0,Toys,2478.62,2025-03-28
I036037,C0729,P0451,view,0,Grocery,283.68,2025-01-23
I036038,C0729,P0374,cart,0,Toys,461.99,2024-05-22
I036039,C0729,P0423,cart,0,Grocery,5314.63,2024-01-21
I036040,C0729,P0265,purchase,5,Sports,5261.75,2024-08-21
I036041,C0729,P0339,view,0,Beauty,1454.98,2024-03-01
I036042,C0729,P0242,cart,0,Sports,313.28,2024-04-22
I036043,C0729,P0178,purchase,5,Clothing,1813.03,2024-04-09
I036044,C0729,P0213,purchase,5,Home & Kitchen,2453.01,2023-11-23
I036045,C0729,P0115,purchase,4,Books,2866.96,2025-02-11
I036046,C0729,P0410,view,0,Grocery,274.6,2025-03-04
I036047,C0729,P0247,purchase,1,Sports,239.16,2024-10-18
I036048,C0729,P0110,view,0,Books,351.7,2023-12-09
I036049,C0729,P0011,purchase,1,Electronics,822.02,2025-06-16
I036050,C0729,P0042,purchase,5,Electronics,439.47,2024-10-04
I036051,C0729,P0264,view,0,Sports,591.71,2024-06-04
I036052,C0729,P0132,view,0,Clothing,1672.76,2025-05-05
I036053,C0729,P0223,view,0,Home & Kitchen,1020.88,2024-12-25
I036054,C0729,P0413,cart,0,Grocery,272.9,2024-09-15
I036055,C0730,P0082,purchase,5,Books,389.24,2024-03-13
I036056,C0730,P0396,view,0,Toys,1674.45,2024-06-14
I036057,C0730,P0323,purchase,2,Beauty,457.68,2024-11-10
I036058,C0730,P0245,view,0,Sports,515.54,2023-09-17
I036059,C0730,P0429,view,0,Grocery,242.92,2025-02-19
I036060,C0730,P0432,purchase,5,Grocery,1696.37,2023-09-13
I036061,C0730,P0316,purchase,5,Beauty,281.01,2024-07-12
I036062,C0730,P0437,view,0,Grocery,194.24,2023-10-04
I036063,C0730,P0061,cart,0,Books,2536.89,2024-07-13
I036064,C0730,P0133,purchase,1,Clothing,1611.17,2025-01-27
I036065,C0730,P0365,view,0,Toys,531.99,2024-11-20
I036066,C0730,P0120,purchase,5,Books,404.62,2023-12-22
I036067,C0730,P0407,view,0,Grocery,1402.96,2024-09-22
I036068,C0730,P0221,view,0,Home & Kitchen,4578.29,2024-11-17
I036069,C0730,P0383,cart,0,Toys,5008.16,2024-05-01
I036070,C0730,P0422,cart,0,Grocery,2723.82,2025-02-25
I036071,C0730,P0412,cart,0,Grocery,126.05,2024-02-10
I036072,C0730,P0097,view,0,Books,1095.2,2023-12-19
I036073,C0730,P0397,purchase,3,Toys,291.72,2023-09-07
I036074,C0730,P0429,cart,0,Grocery,242.92,2025-01-09
I036075,C0730,P0250,purchase,5,Sports,1415.32,2025-03-16
I036076,C0730,P0285,purchase,2,Sports,2164.17,2025-02-11
I036077,C0730,P0453,purchase,3,Grocery,598.74,2024-01-15
I036078,C0730,P0444,cart,0,Grocery,1544.9,2024-05-30
I036079,C0730,P0114,purchase,1,Books,463.68,2024-05-13
I036080,C0730,P0272,view,0,Sports,539.83,2023-10-06
I036081,C0730,P0422,purchase,4,Grocery,2723.82,2024-04-06
I036082,C0730,P0429,purchase,5,Grocery,242.92,2025-06-03
I036083,C0730,P0265,purchase,2,Sports,5261.75,2025-05-20
I036084,C0730,P0005,cart,0,Electronics,186.1,2023-09-11
I036085,C0730,P0430,purchase,3,Grocery,577.16,2023-11-11
I036086,C0730,P0272,view,0,Sports,539.83,2023-09-01
I036087,C0730,P0320,view,0,Beauty,526.98,2024-01-12
I036088,C0730,P0394,purchase,2,Toys,2478.62,2024-11-14
I036089,C0730,P0327,purchase,4,Beauty,933.75,2025-06-27
I036090,C0730,P0218,cart,0,Home & Kitchen,961.98,2025-04-02
I036091,C0730,P0069,view,0,Books,724.7,2024-11-03
I036092,C0730,P0447,purchase,2,Grocery,711.22,2024-06-26
I036093,C0730,P0293,purchase,5,Beauty,2360.49,2023-10-06
I036094,C0730,P0009,view,0,Electronics,324.35,2023-07-14
I036095,C0730,P0369,purchase,1,Toys,241.02,2025-06-27
I036096,C0730,P0272,purchase,2,Sports,539.83,2024-02-05
I036097,C0730,P0109,view,0,Books,1394.12,2024-02-23
I036098,C0730,P0262,purchase,5,Sports,380.1,2025-05-14
I036099,C0730,P0258,purchase,3,Sports,224.45,2025-03-05
I036100,C0730,P0271,view,0,Sports,436.96,2024-03-16
I036101,C0730,P0349,cart,0,Toys,2714.37,2024-08-24
I036102,C0730,P0031,purchase,5,Electronics,1678.36,2024-12-05
I036103,C0730,P0267,view,0,Sports,1513.8,2024-07-11
I036104,C0730,P0337,cart,0,Beauty,885.33,2024-09-14
I036105,C0730,P0455,purchase,5,Grocery,4131.99,2024-02-18
I036106,C0730,P0329,view,0,Beauty,810.56,2024-04-19
I036107,C0730,P0438,view,0,Grocery,1445.23,2024-05-15
I036108,C0730,P0261,purchase,1,Sports,106.97,2024-08-31
I036109,C0730,P0291,purchase,1,Beauty,2128.06,2023-09-24
I036110,C0730,P0444,purchase,5,Grocery,1544.9,2024-07-30
I036111,C0730,P0264,purchase,4,Sports,591.71,2025-04-10
I036112,C0730,P0361,purchase,5,Toys,1133.0,2024-02-10
I036113,C0730,P0071,purchase,5,Books,1717.14,2024-06-27
I036114,C0730,P0266,purchase,3,Sports,1161.73,2025-03-29
I036115,C0730,P0216,purchase,3,Home & Kitchen,318.92,2024-09-08
I036116,C0730,P0217,purchase,1,Home & Kitchen,1504.08,2023-07-04
I036117,C0730,P0383,view,0,Toys,5008.16,2023-12-28
I036118,C0730,P0255,purchase,5,Sports,505.19,2024-12-27
I036119,C0730,P0097,purchase,5,Books,1095.2,2023-12-02
I036120,C0730,P0121,cart,0,Books,1848.53,2024-12-23
I036121,C0730,P0335,purchase,4,Beauty,1648.23,2023-08-13
I036122,C0730,P0283,purchase,5,Sports,2643.12,2025-05-27
I036123,C0730,P0154,view,0,Clothing,810.57,2023-09-01
I036124,C0730,P0056,view,0,Electronics,564.47,2023-09-02
I036125,C0730,P0418,purchase,1,Grocery,7193.17,2025-01-18
I036126,C0730,P0010,purchase,1,Electronics,496.46,2024-05-14
I036127,C0730,P0242,cart,0,Sports,313.28,2024-01-25
I036128,C0730,P0037,purchase,3,Electronics,542.71,2023-10-15
I036129,C0730,P0070,view,0,Books,1268.52,2023-07-17
I036130,C0730,P0397,view,0,Toys,291.72,2023-12-02
I036131,C0730,P0225,cart,0,Home & Kitchen,725.83,2023-09-09
I036132,C0730,P0447,purchase,1,Grocery,711.22,2025-06-11
I036133,C0730,P0178,view,0,Clothing,1813.03,2024-11-04
I036134,C0730,P0069,cart,0,Books,724.7,2023-11-12
I036135,C0730,P0108,cart,0,Books,717.72,2025-05-18
I036136,C0730,P0286,purchase,1,Beauty,3546.51,2024-02-07
I036137,C0730,P0005,view,0,Electronics,186.1,2025-02-06
I036138,C0730,P0264,view,0,Sports,591.71,2024-06-12
I036139,C0730,P0433,cart,0,Grocery,594.66,2024-07-01
I036140,C0730,P0127,view,0,Clothing,2226.27,2023-12-14
I036141,C0730,P0215,cart,0,Home & Kitchen,1628.82,2024-07-24
I036142,C0730,P0262,purchase,4,Sports,380.1,2024-07-17
I036143,C0730,P0033,purchase,5,Electronics,794.0,2023-08-25
I036144,C0730,P0036,view,0,Electronics,2244.59,2025-01-28
I036145,C0730,P0027,purchase,5,Electronics,122.64,2025-04-25
I036146,C0730,P0030,purchase,3,Electronics,2311.82,2024-06-11
I036147,C0730,P0013,cart,0,Electronics,997.12,2024-02-04
I036148,C0730,P0380,purchase,5,Toys,217.46,2024-12-16
I036149,C0731,P0068,purchase,5,Books,1192.94,2025-06-22
I036150,C0731,P0210,purchase,3,Home & Kitchen,132.65,2023-03-16
I036151,C0731,P0243,view,0,Sports,1174.17,2024-02-29
I036152,C0731,P0306,purchase,2,Beauty,260.73,2025-05-15
I036153,C0731,P0061,purchase,2,Books,2536.89,2023-10-10
I036154,C0731,P0359,view,0,Toys,381.53,2025-05-05
I036155,C0731,P0085,purchase,4,Books,1272.1,2023-06-13
I036156,C0731,P0003,cart,0,Electronics,257.0,2024-02-10
I036157,C0731,P0236,purchase,5,Sports,355.14,2024-12-13
I036158,C0731,P0114,purchase,5,Books,463.68,2023-11-10
I036159,C0731,P0427,cart,0,Grocery,480.26,2024-02-28
I036160,C0731,P0291,purchase,1,Beauty,2128.06,2025-05-25
I036161,C0731,P0370,view,0,Toys,838.71,2024-08-20
I036162,C0731,P0414,cart,0,Grocery,468.34,2023-10-23
I036163,C0731,P0074,purchase,1,Books,3312.72,2024-02-20
I036164,C0731,P0266,view,0,Sports,1161.73,2023-05-11
I036165,C0731,P0241,cart,0,Sports,2163.34,2023-06-13
I036166,C0731,P0307,view,0,Beauty,133.94,2023-07-12
I036167,C0731,P0296,cart,0,Beauty,813.21,2024-08-13
I036168,C0731,P0073,purchase,5,Books,245.59,2023-04-25
I036169,C0731,P0414,cart,0,Grocery,468.34,2024-11-23
I036170,C0731,P0096,view,0,Books,646.27,2023-04-07
I036171,C0731,P0212,view,0,Home & Kitchen,1303.13,2025-04-02
I036172,C0731,P0271,purchase,4,Sports,436.96,2023-03-26
I036173,C0731,P0317,cart,0,Beauty,3884.89,2023-09-24
I036174,C0731,P0355,view,0,Toys,400.54,2024-01-10
I036175,C0731,P0208,view,0,Home & Kitchen,1496.77,2023-12-02
I036176,C0731,P0302,cart,0,Beauty,485.9,2023-04-15
I036177,C0732,P0247,purchase,5,Sports,239.16,2025-02-06
I036178,C0732,P0404,purchase,5,Grocery,1228.15,2024-03-18
I036179,C0733,P0364,purchase,2,Toys,3553.16,2025-02-28
I036180,C0733,P0098,cart,0,Books,4225.94,2024-03-18
I036181,C0733,P0055,purchase,2,Electronics,635.9,2023-06-28
I036182,C0733,P0417,view,0,Grocery,3609.8,2023-03-19
I036183,C0733,P0274,view,0,Sports,895.14,2025-04-02
I036184,C0733,P0141,view,0,Clothing,3635.36,2025-05-02
I036185,C0733,P0352,cart,0,Toys,622.2,2022-12-06
I036186,C0733,P0098,purchase,5,Books,4225.94,2024-07-11
I036187,C0733,P0135,purchase,2,Clothing,3011.02,2024-11-14
I036188,C0733,P0400,cart,0,Grocery,2445.15,2023-09-17
I036189,C0733,P0404,purchase,4,Grocery,1228.15,2024-08-02
I036190,C0733,P0170,view,0,Clothing,802.26,2025-06-04
I036191,C0733,P0070,view,0,Books,1268.52,2023-08-18
I036192,C0733,P0113,view,0,Books,692.24,2024-04-10
I036193,C0733,P0388,purchase,5,Toys,1107.33,2024-03-10
I036194,C0733,P0026,purchase,3,Electronics,326.85,2024-11-04
I036195,C0733,P0327,purchase,4,Beauty,933.75,2025-05-30
I036196,C0733,P0403,view,0,Grocery,7058.85,2023-06-18
I036197,C0733,P0186,cart,0,Home & Kitchen,1580.51,2023-04-05
I036198,C0733,P0099,cart,0,Books,208.53,2023-07-28
I036199,C0733,P0223,view,0,Home & Kitchen,1020.88,2024-05-07
I036200,C0733,P0202,purchase,4,Home & Kitchen,902.75,2023-03-05
I036201,C0733,P0425,purchase,5,Grocery,855.87,2022-12-10
I036202,C0733,P0402,purchase,3,Grocery,496.82,2023-08-23
I036203,C0733,P0152,view,0,Clothing,1336.85,2022-12-28
I036204,C0733,P0349,purchase,5,Toys,2714.37,2024-01-17
I036205,C0733,P0071,view,0,Books,1717.14,2025-01-25
I036206,C0733,P0192,purchase,5,Home & Kitchen,5596.44,2024-01-01
I036207,C0733,P0028,view,0,Electronics,431.31,2023-05-09
I036208,C0733,P0108,view,0,Books,717.72,2023-01-20
I036209,C0733,P0072,cart,0,Books,1189.48,2023-01-22
I036210,C0733,P0079,purchase,1,Books,112.86,2024-03-04
I036211,C0733,P0372,purchase,2,Toys,1352.47,2025-05-09
I036212,C0733,P0115,view,0,Books,2866.96,2023-03-20
I036213,C0733,P0049,cart,0,Electronics,3056.02,2023-10-03
I036214,C0733,P0447,purchase,5,Grocery,711.22,2023-09-23
I036215,C0733,P0383,cart,0,Toys,5008.16,2023-04-24
I036216,C0733,P0454,cart,0,Grocery,5043.93,2025-05-28
I036217,C0733,P0066,purchase,5,Books,1175.45,2025-02-13
I036218,C0733,P0445,purchase,5,Grocery,3300.0,2023-10-20
I036219,C0733,P0036,view,0,Electronics,2244.59,2023-03-02
I036220,C0733,P0117,view,0,Books,5684.34,2025-02-01
I036221,C0733,P0217,cart,0,Home & Kitchen,1504.08,2023-08-05
I036222,C0733,P0159,view,0,Clothing,1597.85,2023-12-28
I036223,C0733,P0134,purchase,5,Clothing,122.13,2023-08-14
I036224,C0733,P0175,view,0,Clothing,1116.76,2025-05-11
I036225,C0733,P0091,purchase,1,Books,1371.96,2023-06-13
I036226,C0733,P0001,purchase,1,Electronics,2487.45,2023-03-22
I036227,C0733,P0068,view,0,Books,1192.94,2024-05-12
I036228,C0733,P0064,cart,0,Books,408.65,2025-01-17
I036229,C0733,P0099,purchase,3,Books,208.53,2024-11-23
I036230,C0733,P0160,view,0,Clothing,696.73,2024-02-18
I036231,C0733,P0415,purchase,5,Grocery,548.6,2025-03-25
I036232,C0733,P0240,purchase,4,Sports,2239.4,2024-07-28
I036233,C0733,P0365,view,0,Toys,531.99,2024-04-29
I036234,C0733,P0156,cart,0,Clothing,257.02,2022-12-26
I036235,C0733,P0125,cart,0,Clothing,1311.35,2025-06-02
I036236,C0733,P0177,view,0,Clothing,286.54,2024-12-06
I036237,C0733,P0087,purchase,2,Books,5886.22,2024-04-28
I036238,C0733,P0398,purchase,3,Toys,1232.38,2023-12-13
I036239,C0733,P0386,cart,0,Toys,2563.19,2022-09-14
I036240,C0733,P0402,view,0,Grocery,496.82,2024-09-06
I036241,C0733,P0110,view,0,Books,351.7,2024-10-06
I036242,C0733,P0112,cart,0,Books,2693.03,2024-07-19
I036243,C0733,P0063,cart,0,Books,2500.8,2025-06-04
I036244,C0733,P0207,purchase,4,Home & Kitchen,443.21,2023-06-03
I036245,C0733,P0159,purchase,5,Clothing,1597.85,2025-04-04
I036246,C0733,P0067,view,0,Books,250.68,2023-11-27
I036247,C0733,P0080,view,0,Books,106.61,2024-08-07
I036248,C0733,P0065,purchase,5,Books,690.7,2022-06-30
I036249,C0733,P0229,view,0,Home & Kitchen,5523.02,2024-08-06
I036250,C0733,P0076,view,0,Books,3009.29,2025-04-19
I036251,C0733,P0260,cart,0,Sports,859.89,2023-03-28
I036252,C0733,P0156,view,0,Clothing,257.02,2023-04-18
I036253,C0733,P0082,purchase,4,Books,389.24,2024-05-27
I036254,C0733,P0017,cart,0,Electronics,151.49,2022-07-22
I036255,C0733,P0058,view,0,Electronics,1608.12,2023-11-22
I036256,C0733,P0107,view,0,Books,857.22,2023-10-15
I036257,C0733,P0210,view,0,Home & Kitchen,132.65,2025-02-05
I036258,C0733,P0051,view,0,Electronics,569.86,2022-06-26
I036259,C0733,P0169,purchase,1,Clothing,1179.24,2022-09-03
I036260,C0733,P0224,view,0,Home & Kitchen,696.92,2024-05-15
I036261,C0733,P0142,purchase,4,Clothing,461.32,2024-09-14
I036262,C0733,P0325,cart,0,Beauty,3054.96,2022-12-04
I036263,C0733,P0256,purchase,4,Sports,781.04,2022-09-24
I036264,C0733,P0046,purchase,2,Electronics,3320.97,2023-01-06
I036265,C0733,P0389,cart,0,Toys,178.46,2022-12-14
I036266,C0733,P0077,cart,0,Books,1639.97,2023-10-18
I036267,C0733,P0283,view,0,Sports,2643.12,2024-08-27
I036268,C0733,P0147,purchase,5,Clothing,1586.1,2022-12-23
I036269,C0733,P0058,cart,0,Electronics,1608.12,2023-10-09
I036270,C0733,P0010,view,0,Electronics,496.46,2022-11-14
I036271,C0733,P0185,purchase,5,Home & Kitchen,465.57,2022-07-02
I036272,C0733,P0228,cart,0,Home & Kitchen,894.68,2024-07-30
I036273,C0733,P0396,view,0,Toys,1674.45,2023-06-16
I036274,C0733,P0272,purchase,1,Sports,539.83,2024-10-07
I036275,C0733,P0371,cart,0,Toys,3805.75,2023-06-24
I036276,C0733,P0260,view,0,Sports,859.89,2024-08-26
I036277,C0733,P0357,purchase,5,Toys,546.38,2024-05-12
I036278,C0733,P0283,purchase,4,Sports,2643.12,2024-11-23
I036279,C0733,P0453,view,0,Grocery,598.74,2023-11-26
I036280,C0733,P0054,view,0,Electronics,524.29,2023-07-29
I036281,C0733,P0319,view,0,Beauty,480.57,2024-08-07
I036282,C0733,P0140,purchase,3,Clothing,1574.01,2022-11-17
I036283,C0733,P0312,cart,0,Beauty,2824.53,2022-11-17
I036284,C0733,P0392,cart,0,Toys,291.64,2024-07-25
I036285,C0733,P0125,view,0,Clothing,1311.35,2024-12-08
I036286,C0733,P0419,purchase,5,Grocery,2827.63,2024-05-03
I036287,C0733,P0368,view,0,Toys,754.14,2025-04-30
I036288,C0733,P0235,purchase,1,Sports,1581.89,2023-05-20
I036289,C0733,P0265,purchase,5,Sports,5261.75,2022-08-04
I036290,C0733,P0088,view,0,Books,1595.0,2023-10-30
I036291,C0733,P0352,cart,0,Toys,622.2,2022-11-14
I036292,C0733,P0109,cart,0,Books,1394.12,2024-11-28
I036293,C0733,P0281,purchase,2,Sports,1740.32,2023-12-07
I036294,C0733,P0199,cart,0,Home & Kitchen,2594.47,2024-05-22
I036295,C0734,P0315,purchase,5,Beauty,2534.71,2024-08-10
I036296,C0734,P0268,view,0,Sports,350.5,2024-05-11
I036297,C0734,P0246,view,0,Sports,129.41,2024-05-22
I036298,C0734,P0136,view,0,Clothing,208.77,2024-09-22
I036299,C0734,P0265,view,0,Sports,5261.75,2024-07-03
I036300,C0734,P0053,purchase,4,Electronics,776.96,2025-01-03
I036301,C0734,P0124,cart,0,Clothing,1624.29,2025-05-30
I036302,C0734,P0087,purchase,5,Books,5886.22,2024-06-11
I036303,C0735,P0212,purchase,5,Home & Kitchen,1303.13,2025-02-15
I036304,C0735,P0138,cart,0,Clothing,1794.94,2025-02-16
I036305,C0735,P0377,purchase,5,Toys,1563.59,2025-01-31
I036306,C0735,P0202,cart,0,Home & Kitchen,902.75,2024-10-05
I036307,C0735,P0213,cart,0,Home & Kitchen,2453.01,2024-10-26
I036308,C0735,P0204,view,0,Home & Kitchen,12357.67,2024-05-12
I036309,C0735,P0205,cart,0,Home & Kitchen,1418.76,2025-04-01
I036310,C0735,P0272,view,0,Sports,539.83,2024-09-27
I036311,C0736,P0247,purchase,1,Sports,239.16,2025-01-22
I036312,C0736,P0343,purchase,5,Beauty,5030.11,2024-02-12
I036313,C0736,P0260,cart,0,Sports,859.89,2025-05-05
I036314,C0737,P0403,purchase,5,Grocery,7058.85,2024-04-15
I036315,C0737,P0078,purchase,1,Books,2407.05,2024-02-07
I036316,C0737,P0161,view,0,Clothing,4482.57,2024-02-16
I036317,C0737,P0123,cart,0,Books,246.86,2025-01-15
I036318,C0737,P0233,cart,0,Sports,778.47,2023-06-27
I036319,C0737,P0412,purchase,1,Grocery,126.05,2024-03-28
I036320,C0737,P0057,cart,0,Electronics,178.28,2024-07-07
I036321,C0737,P0159,view,0,Clothing,1597.85,2024-08-23
I036322,C0737,P0202,view,0,Home & Kitchen,902.75,2023-10-27
I036323,C0737,P0003,purchase,2,Electronics,257.0,2025-05-26
I036324,C0737,P0404,view,0,Grocery,1228.15,2024-05-04
I036325,C0737,P0122,view,0,Books,354.18,2024-09-27
I036326,C0737,P0165,cart,0,Clothing,5292.9,2025-04-30
I036327,C0737,P0025,purchase,5,Electronics,5138.59,2024-11-07
I036328,C0737,P0077,purchase,1,Books,1639.97,2023-10-30
I036329,C0737,P0093,purchase,4,Books,3323.72,2025-02-04
I036330,C0737,P0167,view,0,Clothing,931.93,2023-08-26
I036331,C0737,P0096,cart,0,Books,646.27,2023-10-18
I036332,C0737,P0165,view,0,Clothing,5292.9,2024-03-03
I036333,C0737,P0106,cart,0,Books,2500.42,2024-10-29
I036334,C0737,P0056,view,0,Electronics,564.47,2025-06-28
I036335,C0737,P0081,purchase,1,Books,1864.97,2023-11-04
I036336,C0737,P0422,cart,0,Grocery,2723.82,2023-09-18
I036337,C0737,P0066,purchase,4,Books,1175.45,2024-04-18
I036338,C0737,P0133,purchase,5,Clothing,1611.17,2025-01-10
I036339,C0737,P0103,cart,0,Books,1306.19,2023-09-04
I036340,C0737,P0206,purchase,4,Home & Kitchen,2941.16,2024-07-14
I036341,C0737,P0452,purchase,1,Grocery,1263.75,2024-08-20
I036342,C0737,P0118,view,0,Books,161.9,2025-06-05
I036343,C0737,P0133,purchase,4,Clothing,1611.17,2025-05-05
I036344,C0738,P0407,view,0,Grocery,1402.96,2024-10-23
I036345,C0738,P0232,cart,0,Home & Kitchen,291.83,2025-04-17
I036346,C0738,P0243,purchase,1,Sports,1174.17,2023-11-20
I036347,C0738,P0448,purchase,3,Grocery,2654.35,2024-01-29
I036348,C0738,P0118,cart,0,Books,161.9,2023-10-13
I036349,C0738,P0061,view,0,Books,2536.89,2024-05-25
I036350,C0738,P0170,view,0,Clothing,802.26,2022-06-20
I036351,C0738,P0163,cart,0,Clothing,8355.63,2024-04-01
I036352,C0738,P0431,cart,0,Grocery,4772.51,2023-04-13
I036353,C0738,P0185,purchase,5,Home & Kitchen,465.57,2022-05-25
I036354,C0738,P0038,cart,0,Electronics,935.72,2024-12-07
I036355,C0738,P0308,purchase,5,Beauty,802.65,2025-05-25
I036356,C0738,P0250,view,0,Sports,1415.32,2024-06-10
I036357,C0738,P0231,cart,0,Home & Kitchen,739.69,2024-04-01
I036358,C0738,P0244,view,0,Sports,3127.54,2024-05-05
I036359,C0738,P0334,cart,0,Beauty,2198.05,2024-06-04
I036360,C0738,P0269,purchase,5,Sports,1450.67,2023-01-11
I036361,C0738,P0205,view,0,Home & Kitchen,1418.76,2022-04-22
I036362,C0738,P0368,purchase,4,Toys,754.14,2025-05-30
I036363,C0738,P0441,cart,0,Grocery,3138.26,2024-02-15
I036364,C0738,P0290,cart,0,Beauty,2469.0,2024-06-25
I036365,C0738,P0051,view,0,Electronics,569.86,2022-06-22
I036366,C0738,P0236,purchase,5,Sports,355.14,2022-06-21
I036367,C0738,P0246,purchase,5,Sports,129.41,2023-03-10
I036368,C0738,P0056,purchase,5,Electronics,564.47,2024-06-07
I036369,C0738,P0268,purchase,3,Sports,350.5,2024-05-02
